"Record ID","Record","Associated company > Domains","Series","Associated company > Description","Lead Investors > Name","New Investors > Name","Investors > Name","Access","Deal stage","""Deal stage"" Changed At","""Deal stage"" Previous Values","Source","Deal Size","Post Valuation","Deal Date","Investors > Team","Associated company > Team > Name","Investors > Domains"
"053de648-e96d-4c64-9b45-41b145af60e3","Beeline Medicines","beelinemedicines.com","Series A","Developer of precision immunology therapeutic programs designed for the treatment of autoimmune and inflammatory diseases. The company advances a clinical stage portfolio of mechanistically guided small molecule and biologic candidates licensed from large pharmaceutical research programs, applies validated immune biology to target upstream drivers of immune dysregulation, conducts early and mid stage clinical development with an efficient trial strategy, and prioritizes restoration of immune balance through selective pathway modulation, enabling patients with immune mediated conditions and the biopharmaceutical market to pursue differentiated treatment options grounded in rigorous translational and clinical research.","Bain Capital","Bain Capital,Bristol-Myers Squibb,CPP Investments","Bain Capital,Bristol-Myers Squibb,CPP Investments",,"Radar","2026-07-06T15:20:51Z","","ID8 Investments","426300000",,"2026-06-30","Jamison Hill,Faraz Fatemi,Madeline Dufour,Tramy Nguyen,Samantha Tomaszewski",,"baincapital.com,bms.com,cppinvestments.com"
"0bace33f-6688-4c26-b8d9-56f35aca835c","PieTech","getpie.com","Series A","Developer of an AI marketing platform intended for running and optimizing local business advertising campaigns. The company's platform offers automated ad creation, campaign optimization, high-intent keyword targeting, placement across Google Maps, Yelp, and Nextdoor, AI-generated campaign management, and monthly reporting, enabling local businesses and service providers to reach customers who are actively searching, manage advertising tasks with less manual work, and track campaign performance across multiple discovery channels.","Lightspeed Venture Partners","Capital One Ventures,Commerce Ventures,F-Prime Capital,Lightspeed Venture Partners,Mercury Fund,Restive Ventures,SciFi VC,WEX Venture Capital","Capital One Ventures,Commerce Ventures,F-Prime Capital,Lightspeed Venture Partners,Mercury Fund,Restive Ventures,SciFi VC,WEX Venture Capital",,"Radar","2026-07-06T15:21:03Z","","ID8 Investments","23700000","97700000","2026-06-30",,,"capitaloneventures.com,commerce.vc,fprimecapital.com,lsvp.com,mercuryfund.com,restive.com,scifi.vc,vc.wexinc.com"
"122eff4e-9918-4b51-84bb-8618f6cb00aa","Higharc","higharc.com","Series C","Developer of a homebuilding platform designed to create customized home designs. The company's platform helps manage plans, standards, and options in one place, get accurate materials lists for every home, get permit-ready construction documents, and also offers 3D sales tools, enabling firms to eliminate material waste and costly errors that improve customer experience and ultimately deliver better-built homes.","Insight Partners","Insight Partners,Wellington Management","Fifth Wall,Insight Partners,Lux Capital,MetaProp,NC Tweener Fund,""PSP Partners,"",RXR ARDEN Digital Ventures,SE Ventures,Simpson Strong-Tie Company,Spark Capital,Suffolk Technologies,Vertex Ventures US,Wellington Management",,"Qualified","2026-07-09T19:14:08Z","","ID8 Investments","95000000","585000000","2026-06-30","Angel Jimenez,Vik Chawla,Katherine Miller,Brad Fiedler",,"fifthwall.vc,insightpartners.com,luxcapital.com,metaprop.com,tweenerfund.com,psppartners.com,radv.com,seventures.com,strongtie.com,sparkcapital.com,suffolktech.com,vvus.com,wellington.com"
"99e81355-8152-4d98-bcf3-2093eab81510","Pocket (Business/Productivity Software)","heypocket.com",,"Developer of an AI note-taking device and mobile application designed to turn audio into clear notes, action items, and search. The company's device and application act as an AI voice companion to turn conversations into clarity, to record meetings, auto-summarize, create mind maps, and action items - instantly
for smarter notes, better decisions, enabling users to carry an AI thought companion for note-taking and smart decision-making.","Accel","Accel,Guillermo Rauch","Accel,Guillermo Rauch,Y Combinator",,"Radar","2026-07-06T15:21:09Z","","ID8 Investments","11000000",,"2026-06-29",,,"accel.com,rauchg.com,ycombinator.com"
"acacfc30-7079-452a-8126-33e92239d17a","Arca","arcawealth.com","Series A","Provider of comprehensive wealth management services intended to serve high-net-worth individuals and families. The company operates as a fee-only, SEC-registered fiduciary advisory firm offering financial planning, retirement planning, equity compensation management, estate planning, business exit planning, and tax planning, enabling clients to consolidate their financial oversight under a single fiduciary advisor, receive guidance on complex equity and liquidity events, and coordinate long-term retirement and estate strategies without conflicts arising from commission-based product sales.","General Catalyst","General Catalyst,Index Ventures","General Catalyst,Index Ventures,Venrock",,"Radar","2026-06-29T14:56:47Z","","ID8 Investments","48500000",,"2026-06-25","Brian Ascher",,"generalcatalyst.com,indexventures.com,venrock.com"
"b4bdc6c2-0882-4237-a87c-785e381f5c47","Warp (Business/Productivity Software)","warp.co","Series B","Developer of a payroll and compliance platform designed for startups to optimize financial operations. The company's platform automates mandatory compliance, including state tax registrations, unemployment insurance, annual reports and ongoing notices, enabling businesses to confidently hire, onboard, and pay their team no matter where they are.","Battery Ventures","Battery Ventures,Peak XV","Balaji,Battery Ventures,HOF Capital,Peak XV,Sound Ventures,Y Combinator",,"Qualified","2026-06-30T18:57:29Z","","ID8 Investments","60000000","315000000","2026-06-25",,,"balajis.com,battery.com,hofcapital.com,peakxv.com,soundventures.com,ycombinator.com"
"f7c9506b-88b9-4109-9563-3b0b3179532f","Ollin","ollin.bio","Series B","Developer of ophthalmic therapeutics designed to treat vision-threatening eye diseases and preserve patient vision. The company offers bispecific antibody drug candidates, translational research capabilities, and insights-driven development programs, enabling patients with retinal and ophthalmic disorders to access therapies aimed at improving disease control and treatment outcomes.","ARCH Venture Partners,TCG Crossover Management","Andreessen Horowitz,TCG Crossover Management","Andreessen Horowitz,ARCH Venture Partners,TCG Crossover Management",,"Qualified","2026-06-30T18:57:28Z","","ID8 Investments","330000000","837000000","2026-06-24","Michelle Volz",,"a16z.com,archventure.com,tcgcrossover.com"
"6c73b28e-25ed-411c-80fb-2a0d9a6cd67d","Prem AI","premai.io","Series A",,,"Breyer Capital,Index Ventures","Breyer Capital,Index Ventures",,"Radar","2026-06-23T18:44:25Z","","ID8 Investments","100000000",,"2026-06-18",,"Judy Okten","breyercapital.com,indexventures.com"
"11047320-8f2d-4508-a523-76b1528212ac","Twenty (Network Management Software)","twenty.io","Series B","Developer of a cyber-warfighting platform designed to enable real-time offensive cyber operations for defense missions. The company's platform offers battle-hardened automation, artificial intelligence-driven targeting, and rapid deployment capabilities, enabling U.S. and allied defense teams to gain operational dominance.","Accel","Accel,F&FC,Point72 Ventures","Accel,Caffeinated,F&FC,Point72 Ventures",,"Qualified","2026-06-23T17:43:01Z","","ID8 Investments","100000000","1000000000","2026-06-17",,,"accel.com,caffeinated.com,fafc.com,p72.vc"
"6a382cc1-116e-419d-8259-caefc4143183","Gradial","gradial.com","Series C",,"Insight Partners","Insight Partners","Insight Partners,Madrona,Pruven Capital,VMG Partners",,"Qualified","2026-06-23T17:42:57Z","","ID8 Investments","65000000","700000000","2026-06-17","Brad Fiedler",,"insightpartners.com,madrona.com,pruvencap.com,vmgpartners.com"
"e067c4e2-a9e2-4d19-b587-ef608ca62b77","Conduct (Media and Information Services (B2B))","conduct.ai","Series A","Developer of enterprise system analysis technology designed to improve visibility and decision-making around software customizations. The company maps dependencies, adds business context, and delivers AI-driven insights through functionality analysis, standardization, and impact assessment, enabling enterprises to reduce manual effort, accelerate migrations, streamline operations, and safeguard critical functionality while enhancing overall system understanding.","IconiQ,Index Ventures","IconiQ,SAP (Business/Productivity Software)","Booom,Creandum,IconiQ,Index Ventures,Lucid Capital,SAP (Business/Productivity Software)",,"Radar","2026-06-23T18:44:23Z","","ID8 Investments","60000000",,"2026-06-17",,,"booom.vc,creandum.com,iconiq.com,indexventures.com,lucidcap.net,sap.com"
"3c9741b4-877e-4bd3-9d4b-ca181bd30d1c","CodeRabbit","coderabbit.ai","Series C","Code reviews","NVIDIA",,"NVIDIA,Pelion Venture Partners,Scale Venture Partners,BluePointe Ventures,CRV,Flex Capital,Harmony Partners,Engineering Capital",,"Pipeline","2026-06-18T15:52:40Z","Watchlist","Jesse Bloom",,,"2026-06-16","Rahim Noorani,matan@crv.com",,"nventures.ai,pelionvp.com,shccapitalholdings.com,scalevp.com,bluepointe.vc,crv.com,flexcapital.com,harmonyvp.com,asymmetrymgmt.com,engineeringcapital.com"
"4c23e34f-bd53-498f-bdeb-d1fea56de816","Hadrian","hadrian.co","Series B","Automated defense tech factories","Floodgate",,"1789 Capital,Altimeter,Industrious Ventures,Kufund,Morgan Stanley,Ravelin Capital,Sabrina Hahn,Scribble Ventures,StepStone Group,T. Rowe Price,PIF.CO,Unmatched Ventures,Washington Harbour,Bracket Capital,Cubit Capital,Haystack,Karman Ventures,Motive Partners,Silent Ventures,Jobs Act Lawyer,Sunflower Capital,Tru Arrow Partners,WCM Investment Management,Woodbridge Capital Management,Aspect Investors,Balaji,137 Ventures,Andreessen Horowitz,Caffeinated,Commodity Capital,Deep Checks: Meet the Best Deeptech Seed Investors,F&FC,Shrug Capital,The Cambria Group,Indicator Fund,Construct Capital,Floodgate,Founders Fund,Lux Capital,Western Technology Investment,Village Global,Overlap Holdings",,"Pipeline","2026-06-18T15:52:44Z","Watchlist","Jesse Bloom",,,"2026-06-16","Dane Fraser,Paul Abrahimzadeh,Jordan Cohen,Leo Valentine,Omeed Malik,Emanuel Zareh,Steve Jeffries,Kellyann Perdie,Andy Nasser,Mark Moskowitz,Kate Balser,Chris Ward-Willis,Michael Tully,Kristina Olsen,mpvcsg@morganstanley.com,Alexandra Chau,Ariel Salerno,alternativecapitalsolutions@morganstanley.com,Jamison,Lora Cooperman,Gary Rettig,Reed,Samantha Lynch,Luke Bohuslav,Lucas Gimbel,Michael Lohner,Eric Kanter,Jack Kirkham,Madison Campanelli,Julia Dinota,""Constantine Darras "",Brian Cumberland,Trisha Jeffries,Morgan Winstead,Oscar,Craig Champagnie,Russell Schmidt,alexandre.farman-farma@morganstanley.com,Robby Mitchell,Tony Stone,Marcus (Wealth Management Field),Carolina Silva,Will Hains,L. Gimbel,David Aronovitch,Robert Ackerman,Tara Walsh,Aaron Rotkel,Talal Bazzi,Matt Kerr,Jackson Moses,Russell Yue,Michelle Volz",,"1789capital.vc,1789capital.io,altimeter.com,d1capital.com,industrious.vc,kasventurepartners.com,morganstanley.com,ravelincap.com,sabrinahahn.com,scribble.vc,stepstonegroup.com,troweprice.com,pif.co,unmatched.ventures,washingtonharbour.com,bracketcapital.com,cubit.capital,haystack.vc,karman.vc,motivepartners.com,silentvc.com,jobsactlawyers.com,sunflowercapital.co,truarrow.com,wcminvest.com,woodbridgecm.com,aspectinvestors.com,balajis.com,137ventures.com,a16z.com,caffeinated.com,commoditycapital.xyz,deepchecks.vc,fafc.com,shrug.vc,cambriagroup.com,indicatorfund.com,constructcap.com,floodgate.com,foundersfund.com,luxcapital.com,westerntech.com,villageglobal.com,overlapholdings.com"
"b3ed6a31-db6e-48e4-8a02-6f9c5205d0d4","ClimAct Systems",,"Series B",,"Andreessen Horowitz","Andreessen Horowitz","Andreessen Horowitz",,"Qualified","2026-06-15T19:16:15Z","","ID8 Investments","42000000",,"2026-06-12","Michelle Volz",,"a16z.com"
"157fabd7-e88b-4f20-bdce-119f10ce3cc9","MicroOne","micro1.ai","Pre-B SAFE",,,,"IBK Bank,Kolon Investment,프로디지인베스트먼트",,"Pipeline","2026-06-19T13:17:17Z","Watchlist","Jesse Bloom",,,"2026-06-11",,,"ibkvc.kr,ibk.co.kr,koloninvest.com,prodigyinvest.co.kr"
"186efc6e-5c2f-4586-b1d2-0df7ae5f2e08","Gimlet Labs","gimletlabs.ai","Series B","AI inference/agent-infrastructure company solving the inference bottleneck for frontier AI models.","Menlo Ventures",,"645 Ventures,Eclipse,Menlo Ventures,Prosperity7VC,Triatomic Capital,Factory",,"Pipeline","2026-06-19T17:49:20Z","",,,,"2026-06-11","Shimali Puri,Jayni Shah",,"645ventures.com,eclipse.capital,menlovc.com,prosperity7vc.com,triatomic.ai,factory-llc.com"
"16e6c606-fa9e-466f-832c-6098007e862c","Float.tech","float.tech","Series A","AI-assisted derivatives trading","Lightspeed Venture Partners",,"BoxGroup,Cowie Capital Partners,Lightspeed Venture Partners,Point72 Ventures",,"Pipeline","2026-06-19T17:50:43Z","Round Live","ID8 Investments",,,"2026-06-10",,,"boxgroup.com,cowiecapital.com,lsvp.com,p72.vc"
"39051cc7-3617-462d-a4f0-52f56a5e0201","Inspiren","inspiren.com","Series C","Senior Care Monitoring",,,,,"Passed","2026-06-19T18:29:43Z","Round Live,Pipeline","Jesse Bloom",,,"2026-06-10",,,
"bdb64327-4964-4334-a068-b67f9a299c6f","OXIO","oxio.com","Series C",,,,,,"Pipeline","2026-06-19T18:27:23Z","Round Live","Jesse Bloom",,,"2026-06-10",,,
"255020a0-cfdc-468b-8d83-292e9b07e3bf","Pulley","withpulley.com","Series B",,,,,,"Pipeline","2026-06-19T18:27:26Z","Round Live","Jesse Bloom",,,"2026-06-09",,,
"5f950f20-0411-46f3-a4a0-a517b9c46687","Iceye","iceye.com","Series F","Developer of radar-satellite-based Earth-observation systems designed to provide persistent monitoring capabilities for operational, analytical, and disaster-related purposes. The company's technology specializes in offering a commercial synthetic-aperture radar satellite constellation that uses microwave radar technology, like natural catastrophe monitoring, flood monitoring, and wildfire monitoring, helping in imaging in all conditions and sending their energy so it can image independently of sunlight, enabling defense, government, insurance, and energy sectors, to get access to SAR data, anywhere on the globe at any time.","General Atlantic","General Atlantic,Nokia,Qatar Investment Authority,TCV","General Atlantic,Lifeline Ventures,Nokia,Qatar Investment Authority,Solidium,TCV,Tesi,Varma Mutual Pension Insurance,Ilmarinen",,"Qualified","2026-06-15T19:16:17Z","","ID8 Investments","1163110000","12212620000","2026-06-09",,,"generalatlantic.com,lifelineventures.com,nokia.com,qia.qa,solidium.fi,tcv.com,tesi.fi,varma.fi,ilmarinen.fi"
